project,camera,mark,Model,FOV,species,image_name,number,dates,times,diel,datetimes,deltatime,longitude,latitude,radian
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0288.JPG,2,3/15/24,12:12:57,0.677453704,3/15/24 12:12,1,NA,NA,3.198097688
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0290.JPG,1,3/15/24,12:13:36,0.677453704,3/15/24 12:13,1,NA,NA,3.200933848
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0291.JPG,1,3/15/24,12:13:37,0.677453704,3/15/24 12:13,1,NA,NA,3.20100657
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0292.JPG,1,3/15/24,12:13:57,0.677453704,3/15/24 12:13,20,NA,NA,3.202461011
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0293.JPG,1,3/15/24,12:13:58,0.677453704,3/15/24 12:13,1,NA,NA,3.202533733
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0294.JPG,1,3/15/24,12:13:59,0.677453704,3/15/24 12:13,1,NA,NA,3.202606455
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0295.JPG,1,3/15/24,12:16:44,0.677453704,3/15/24 12:16,165,NA,NA,3.214605594
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0298.JPG,1,3/15/24,12:17:28,0.677453704,3/15/24 12:17,42,NA,NA,3.217805364
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0299.JPG,1,3/15/24,12:17:29,0.677453704,3/15/24 12:17,1,NA,NA,3.217878086
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0300.JPG,1,3/15/24,12:17:30,0.677453704,3/15/24 12:17,1,NA,NA,3.217950808
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0313.JPG,1,3/15/24,12:30:22,0.677453704,3/15/24 12:30,160,NA,NA,3.274092233
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0314.JPG,1,3/15/24,12:30:23,0.677453704,3/15/24 12:30,1,NA,NA,3.274164955
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0315.JPG,1,3/15/24,12:30:24,0.677453704,3/15/24 12:30,1,NA,NA,3.274237677
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0316.JPG,1,3/15/24,12:39:30,0.677453704,3/15/24 12:39,546,NA,NA,3.313943917
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0328.JPG,2,3/15/24,12:46:47,0.677453704,3/15/24 12:46,159,NA,NA,3.345723454
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0329.JPG,1,3/15/24,12:46:48,0.677453704,3/15/24 12:46,1,NA,NA,3.345796176
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0330.JPG,2,3/15/24,12:46:48,0.677453704,3/15/24 12:46,0,NA,NA,3.345796176
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0331.JPG,1,3/15/24,12:47:06,0.677453704,3/15/24 12:47,18,NA,NA,3.347105173
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0332.JPG,1,3/15/24,12:47:07,0.677453704,3/15/24 12:47,1,NA,NA,3.347177895
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0333.JPG,1,3/15/24,12:47:08,0.677453704,3/15/24 12:47,1,NA,NA,3.347250617
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0334.JPG,2,3/15/24,12:47:57,0.677453704,3/15/24 12:47,49,NA,NA,3.350813998
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0335.JPG,2,3/15/24,12:47:57,0.677453704,3/15/24 12:47,0,NA,NA,3.350813998
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0336.JPG,1,3/15/24,12:47:58,0.677453704,3/15/24 12:47,1,NA,NA,3.35088672
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0337.JPG,2,3/15/24,12:48:36,0.677453704,3/15/24 12:48,38,NA,NA,3.353650158
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0338.JPG,1,3/15/24,12:48:36,0.677453704,3/15/24 12:48,0,NA,NA,3.353650158
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0339.JPG,1,3/15/24,12:48:37,0.677453704,3/15/24 12:48,1,NA,NA,3.35372288
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0340.JPG,1,3/15/24,12:48:56,0.677453704,3/15/24 12:48,19,NA,NA,3.355104599
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0341.JPG,1,3/15/24,12:48:57,0.677453704,3/15/24 12:48,1,NA,NA,3.355177321
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0342.JPG,1,3/15/24,12:48:58,0.677453704,3/15/24 12:48,1,NA,NA,3.355250043
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0343.JPG,1,3/15/24,12:49:22,0.677453704,3/15/24 12:49,24,NA,NA,3.356995372
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0344.JPG,1,3/15/24,12:49:23,0.677453704,3/15/24 12:49,1,NA,NA,3.357068094
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0346.JPG,1,3/15/24,12:49:56,0.677453704,3/15/24 12:49,32,NA,NA,3.359467922
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0347.JPG,1,3/15/24,12:49:57,0.677453704,3/15/24 12:49,1,NA,NA,3.359540644
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0348.JPG,1,3/15/24,12:49:58,0.677453704,3/15/24 12:49,1,NA,NA,3.359613366
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0349.JPG,1,3/15/24,12:50:24,0.677453704,3/15/24 12:50,26,NA,NA,3.361504139
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0350.JPG,2,3/15/24,12:50:25,0.677453704,3/15/24 12:50,1,NA,NA,3.361576861
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0351.JPG,2,3/15/24,12:50:26,0.677453704,3/15/24 12:50,1,NA,NA,3.361649583
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0352.JPG,1,3/15/24,12:50:53,0.677453704,3/15/24 12:50,27,NA,NA,3.363613079
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0353.JPG,1,3/15/24,12:50:54,0.677453704,3/15/24 12:50,1,NA,NA,3.363685801
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0354.JPG,1,3/15/24,12:50:55,0.677453704,3/15/24 12:50,1,NA,NA,3.363758523
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0358.JPG,1,3/15/24,12:51:49,0.677453704,3/15/24 12:51,26,NA,NA,3.367685514
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0361.JPG,1,3/15/24,12:52:16,0.677453704,3/15/24 12:52,25,NA,NA,3.369649009
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0364.JPG,1,3/15/24,12:52:43,0.677453704,3/15/24 12:52,25,NA,NA,3.371612505
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0365.JPG,1,3/15/24,12:52:44,0.677453704,3/15/24 12:52,1,NA,NA,3.371685227
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0370.JPG,5,3/16/24,8:33:04,0.677453704,3/16/24 8:33,1582,NA,NA,2.238675654
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0371.JPG,6,3/16/24,8:33:05,0.677453704,3/16/24 8:33,1,NA,NA,2.238748376
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0372.JPG,6,3/16/24,8:33:05,0.677453704,3/16/24 8:33,0,NA,NA,2.238748376
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0374.JPG,1,3/16/24,8:44:36,0.677453704,3/16/24 8:44,0,NA,NA,2.288999314
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0376.JPG,4,3/16/24,8:45:07,0.677453704,3/16/24 8:45,30,NA,NA,2.291253698
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0377.JPG,1,3/16/24,8:45:08,0.677453704,3/16/24 8:45,1,NA,NA,2.29132642
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0378.JPG,1,3/16/24,8:45:09,0.677453704,3/16/24 8:45,1,NA,NA,2.291399142
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0379.JPG,1,3/16/24,8:53:37,0.677453704,3/16/24 8:53,508,NA,NA,2.328341944
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0380.JPG,1,3/16/24,8:53:38,0.677453704,3/16/24 8:53,1,NA,NA,2.328414666
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0387.JPG,2,3/16/24,8:54:32,0.677453704,3/16/24 8:54,1,NA,NA,2.332341657
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0397.JPG,2,3/16/24,12:18:33,0.677453704,3/16/24 12:18,35,NA,NA,3.222532298
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0398.JPG,1,3/16/24,12:18:34,0.677453704,3/16/24 12:18,1,NA,NA,3.22260502
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0399.JPG,1,3/16/24,12:18:35,0.677453704,3/16/24 12:18,1,NA,NA,3.222677742
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0400.JPG,1,3/16/24,12:47:23,0.677453704,3/16/24 12:47,1728,NA,NA,3.348341448
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0401.JPG,1,3/16/24,12:47:23,0.677453704,3/16/24 12:47,0,NA,NA,3.348341448
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0402.JPG,1,3/16/24,12:47:24,0.677453704,3/16/24 12:47,1,NA,NA,3.34841417
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0406.JPG,1,3/17/24,12:55:51,0.677453704,3/17/24 12:55,5432,NA,NA,3.38528425
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0407.JPG,1,3/17/24,12:55:52,0.677453704,3/17/24 12:55,1,NA,NA,3.385356972
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0408.JPG,1,3/17/24,12:55:53,0.677453704,3/17/24 12:55,1,NA,NA,3.385429695
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0415.JPG,1,3/17/24,12:57:26,0.677453704,3/17/24 12:57,22,NA,NA,3.392192845
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0421.JPG,1,3/17/24,13:22:37,0.677453704,3/17/24 13:22,1126,NA,NA,3.502075866
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0426.JPG,1,3/17/24,13:33:58,0.677453704,3/17/24 13:33,1,NA,NA,3.551599584
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0439.JPG,1,3/17/24,15:05:53,0.677453704,3/17/24 15:05,19,NA,NA,3.952661701
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0523.JPG,1,3/18/24,9:16:09,0.677453704,3/18/24 9:16,199,NA,NA,2.426662159
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0524.JPG,1,3/18/24,9:16:10,0.677453704,3/18/24 9:16,1,NA,NA,2.426734881
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0525.JPG,1,3/18/24,9:16:11,0.677453704,3/18/24 9:16,1,NA,NA,2.426807603
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0532.JPG,1,3/18/24,9:21:49,0.677453704,3/18/24 9:21,95,NA,NA,2.451387656
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0533.JPG,1,3/18/24,9:21:49,0.677453704,3/18/24 9:21,0,NA,NA,2.451387656
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0534.JPG,1,3/18/24,9:21:50,0.677453704,3/18/24 9:21,1,NA,NA,2.451460379
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0538.JPG,1,3/18/24,9:22:49,0.677453704,3/18/24 9:22,39,NA,NA,2.45575098
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0544.JPG,1,3/18/24,9:24:17,0.677453704,3/18/24 9:24,26,NA,NA,2.46215052
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0545.JPG,1,3/18/24,9:24:17,0.677453704,3/18/24 9:24,0,NA,NA,2.46215052
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0547.JPG,1,3/18/24,9:24:44,0.677453704,3/18/24 9:24,26,NA,NA,2.464114016
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0553.JPG,1,3/18/24,9:29:23,0.677453704,3/18/24 9:29,21,NA,NA,2.484403468
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0556.JPG,1,3/18/24,9:31:16,0.677453704,3/18/24 9:31,111,NA,NA,2.49262106
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0563.JPG,1,3/18/24,9:34:17,0.677453704,3/18/24 9:34,1,NA,NA,2.505783751
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0564.JPG,1,3/18/24,9:34:18,0.677453704,3/18/24 9:34,1,NA,NA,2.505856474
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0571.JPG,1,3/18/24,9:37:38,0.677453704,3/18/24 9:37,36,NA,NA,2.520400884
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0572.JPG,1,3/18/24,9:37:39,0.677453704,3/18/24 9:37,1,NA,NA,2.520473606
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0574.JPG,1,3/18/24,9:39:08,0.677453704,3/18/24 9:39,89,NA,NA,2.526945869
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0575.JPG,1,3/18/24,9:39:09,0.677453704,3/18/24 9:39,1,NA,NA,2.527018591
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0577.JPG,1,3/18/24,16:56:14,0.677453704,3/18/24 16:56,26224,NA,NA,4.434154409
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0578.JPG,1,3/18/24,16:56:15,0.677453704,3/18/24 16:56,1,NA,NA,4.434227131
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0579.JPG,1,3/18/24,16:56:16,0.677453704,3/18/24 16:56,1,NA,NA,4.434299853
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0580.JPG,1,3/18/24,16:56:35,0.677453704,3/18/24 16:56,19,NA,NA,4.435681572
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0585.JPG,1,3/18/24,16:56:57,0.677453704,3/18/24 16:56,1,NA,NA,4.437281457
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0586.JPG,1,3/18/24,16:57:18,0.677453704,3/18/24 16:57,21,NA,NA,4.43880862
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0590.JPG,1,3/18/24,18:41:41,0.677453704,3/18/24 18:41,0,NA,NA,4.894266833
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0591.JPG,1,3/18/24,18:41:42,0.677453704,3/18/24 18:41,1,NA,NA,4.894339555
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0605.JPG,1,3/20/24,11:48:14,0.677453704,3/20/24 11:48,1,NA,NA,3.090250885
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0606.JPG,1,3/20/24,11:48:15,0.677453704,3/20/24 11:48,1,NA,NA,3.090323607
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0611.JPG,1,3/20/24,11:50:07,0.677453704,3/20/24 11:50,1,NA,NA,3.098468477
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0612.JPG,1,3/20/24,11:50:08,0.677453704,3/20/24 11:50,1,NA,NA,3.098541199
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0613.JPG,1,3/20/24,11:56:06,0.677453704,3/20/24 11:56,358,NA,NA,3.124575693
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0614.JPG,1,3/20/24,11:56:06,0.677453704,3/20/24 11:56,0,NA,NA,3.124575693
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0615.JPG,1,3/20/24,11:56:07,0.677453704,3/20/24 11:56,1,NA,NA,3.124648415
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0616.JPG,1,3/20/24,12:00:39,0.677453704,3/20/24 12:00,272,NA,NA,3.144428814
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0617.JPG,1,3/20/24,12:00:39,0.677453704,3/20/24 12:00,0,NA,NA,3.144428814
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0618.JPG,1,3/20/24,12:00:40,0.677453704,3/20/24 12:00,1,NA,NA,3.144501536
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0628.JPG,1,3/20/24,12:29:20,0.677453704,3/20/24 12:29,30,NA,NA,3.269583465
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0629.JPG,1,3/20/24,12:29:20,0.677453704,3/20/24 12:29,0,NA,NA,3.269583465
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0630.JPG,1,3/20/24,12:29:21,0.677453704,3/20/24 12:29,1,NA,NA,3.269656187
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0631.JPG,1,3/20/24,12:29:52,0.677453704,3/20/24 12:29,31,NA,NA,3.271910571
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0632.JPG,1,3/20/24,12:29:53,0.677453704,3/20/24 12:29,1,NA,NA,3.271983293
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0633.JPG,1,3/20/24,12:29:54,0.677453704,3/20/24 12:29,1,NA,NA,3.272056015
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0640.JPG,1,3/20/24,12:36:02,0.677453704,3/20/24 12:36,28,NA,NA,3.29881773
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0641.JPG,1,3/20/24,12:36:02,0.677453704,3/20/24 12:36,0,NA,NA,3.29881773
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0642.JPG,1,3/20/24,12:36:03,0.677453704,3/20/24 12:36,1,NA,NA,3.298890452
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0643.JPG,1,3/20/24,12:36:26,0.677453704,3/20/24 12:36,23,NA,NA,3.30056306
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0644.JPG,1,3/20/24,12:36:27,0.677453704,3/20/24 12:36,1,NA,NA,3.300635782
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0645.JPG,1,3/20/24,12:36:27,0.677453704,3/20/24 12:36,0,NA,NA,3.300635782
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0658.JPG,1,3/20/24,12:38:57,0.677453704,3/20/24 12:38,31,NA,NA,3.31154409
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0659.JPG,1,3/20/24,12:38:58,0.677453704,3/20/24 12:38,1,NA,NA,3.311616812
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0667.JPG,1,3/20/24,12:40:29,0.677453704,3/20/24 12:40,31,NA,NA,3.318234518
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0668.JPG,1,3/20/24,12:40:30,0.677453704,3/20/24 12:40,1,NA,NA,3.31830724
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0669.JPG,1,3/20/24,12:40:31,0.677453704,3/20/24 12:40,1,NA,NA,3.318379962
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0673.JPG,1,3/20/24,12:48:33,0.677453704,3/20/24 12:48,18,NA,NA,3.353431992
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0676.JPG,1,3/20/24,12:49:23,0.677453704,3/20/24 12:49,48,NA,NA,3.357068094
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0677.JPG,1,3/20/24,12:49:23,0.677453704,3/20/24 12:49,0,NA,NA,3.357068094
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0678.JPG,1,3/20/24,12:49:24,0.677453704,3/20/24 12:49,1,NA,NA,3.357140816
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0680.JPG,1,3/20/24,12:49:50,0.677453704,3/20/24 12:49,1,NA,NA,3.35903159
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0681.JPG,1,3/20/24,12:49:51,0.677453704,3/20/24 12:49,1,NA,NA,3.359104312
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0682.JPG,1,3/20/24,12:50:10,0.677453704,3/20/24 12:50,19,NA,NA,3.360486031
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0700.JPG,1,3/20/24,12:53:32,0.677453704,3/20/24 12:53,50,NA,NA,3.375175885
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0703.JPG,1,3/20/24,15:59:03,0.677453704,3/20/24 15:59,11129,NA,NA,4.184645048
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0704.JPG,1,3/20/24,15:59:04,0.677453704,3/20/24 15:59,1,NA,NA,4.18471777
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0705.JPG,1,3/20/24,15:59:04,0.677453704,3/20/24 15:59,0,NA,NA,4.18471777
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0706.JPG,2,3/20/24,15:59:23,0.677453704,3/20/24 15:59,19,NA,NA,4.186099489
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0707.JPG,1,3/20/24,15:59:23,0.677453704,3/20/24 15:59,0,NA,NA,4.186099489
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0708.JPG,1,3/20/24,15:59:24,0.677453704,3/20/24 15:59,1,NA,NA,4.186172211
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0709.JPG,1,3/20/24,15:59:45,0.677453704,3/20/24 15:59,21,NA,NA,4.187699374
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0710.JPG,1,3/20/24,15:59:45,0.677453704,3/20/24 15:59,0,NA,NA,4.187699374
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0711.JPG,1,3/20/24,15:59:46,0.677453704,3/20/24 15:59,1,NA,NA,4.187772096
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0712.JPG,1,3/20/24,16:00:17,0.677453704,3/20/24 16:00,31,NA,NA,4.19002648
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0713.JPG,1,3/20/24,16:00:18,0.677453704,3/20/24 16:00,1,NA,NA,4.190099202
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0714.JPG,2,3/20/24,16:00:18,0.677453704,3/20/24 16:00,0,NA,NA,4.190099202
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0715.JPG,1,3/20/24,16:00:43,0.677453704,3/20/24 16:00,25,NA,NA,4.191917253
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0716.JPG,1,3/20/24,16:00:44,0.677453704,3/20/24 16:00,1,NA,NA,4.191989975
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0717.JPG,1,3/20/24,16:00:45,0.677453704,3/20/24 16:00,1,NA,NA,4.192062697
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0725.JPG,1,3/20/24,19:46:42,0.677453704,3/20/24 19:46,1,NA,NA,5.177955558
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0726.JPG,1,3/20/24,19:46:43,0.677453704,3/20/24 19:46,1,NA,NA,5.17802828
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0727.JPG,1,3/20/24,19:47:02,0.677453704,3/20/24 19:47,19,NA,NA,5.179409999
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0728.JPG,1,3/20/24,19:47:02,0.677453704,3/20/24 19:47,0,NA,NA,5.179409999
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0729.JPG,1,3/20/24,19:47:03,0.677453704,3/20/24 19:47,1,NA,NA,5.179482721
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0730.JPG,1,3/20/24,19:48:00,0.677453704,3/20/24 19:48,57,NA,NA,5.183627878
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0731.JPG,1,3/20/24,19:48:01,0.677453704,3/20/24 19:48,1,NA,NA,5.1837006
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0732.JPG,1,3/20/24,19:48:02,0.677453704,3/20/24 19:48,1,NA,NA,5.183773323
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0733.JPG,1,3/20/24,19:48:51,0.677453704,3/20/24 19:48,49,NA,NA,5.187336703
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0734.JPG,1,3/20/24,19:48:52,0.677453704,3/20/24 19:48,1,NA,NA,5.187409425
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0735.JPG,1,3/20/24,19:48:52,0.677453704,3/20/24 19:48,0,NA,NA,5.187409425
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0736.JPG,1,3/20/24,19:49:10,0.677453704,3/20/24 19:49,18,NA,NA,5.188718422
First,FCPEN,VICTURE,HC300,104.0529947,Syncerus caffer,DSCF0737.JPG,1,3/20/24,19:49:10,0.677453704,3/20/24 19:49,0,NA,NA,5.188718422
