"Image","Date","Time","Camera","Species","Count","Bande","Longitude","Latitude","Datetime"
"DSCF0173.JPG","2024-08-08","12:58:39","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 12:58:39"
"DSCF0174.JPG","2024-08-08","12:58:40","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 12:58:40"
"DSCF0175.JPG","2024-08-08","12:58:41","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 12:58:41"
"DSCF0190.JPG","2024-08-08","13:15:55","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 13:15:55"
"DSCF0191.JPG","2024-08-08","13:15:55","3G3","Xerus erythropus",2,"Bande 4",340266,1026530,"2024-08-08 13:15:55"
"DSCF0193.JPG","2024-08-08","13:16:56","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 13:16:56"
"DSCF0194.JPG","2024-08-08","13:16:57","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 13:16:57"
"DSCF0195.JPG","2024-08-08","13:16:58","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 13:16:58"
"DSCF0213.JPG","2024-08-08","13:49:55","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 13:49:55"
"DSCF0214.JPG","2024-08-08","13:49:56","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 13:49:56"
"DSCF0215.JPG","2024-08-08","13:49:57","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 13:49:57"
"DSCF0217.JPG","2024-08-08","13:57:36","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 13:57:36"
"DSCF0218.JPG","2024-08-08","13:57:37","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 13:57:37"
"DSCF0219.JPG","2024-08-08","13:57:38","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 13:57:38"
"DSCF0221.JPG","2024-08-08","14:01:45","3G3","Xerus erythropus",3,"Bande 4",340266,1026530,"2024-08-08 14:01:45"
"DSCF0222.JPG","2024-08-08","14:01:45","3G3","Xerus erythropus",2,"Bande 4",340266,1026530,"2024-08-08 14:01:45"
"DSCF0223.JPG","2024-08-08","14:01:46","3G3","Xerus erythropus",2,"Bande 4",340266,1026530,"2024-08-08 14:01:46"
"DSCF0225.JPG","2024-08-08","14:33:36","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 14:33:36"
"DSCF0226.JPG","2024-08-08","14:33:37","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 14:33:37"
"DSCF0227.JPG","2024-08-08","14:33:37","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 14:33:37"
"DSCF0229.JPG","2024-08-08","14:50:50","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 14:50:50"
"DSCF0230.JPG","2024-08-08","14:50:51","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 14:50:51"
"DSCF0231.JPG","2024-08-08","14:50:52","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 14:50:52"
"DSCF0233.JPG","2024-08-08","14:57:32","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 14:57:32"
"DSCF0234.JPG","2024-08-08","14:57:33","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 14:57:33"
"DSCF0235.JPG","2024-08-08","14:57:34","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 14:57:34"
"DSCF0237.JPG","2024-08-08","15:02:58","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 15:02:58"
"DSCF0238.JPG","2024-08-08","15:02:59","3G3","Xerus erythropus",2,"Bande 4",340266,1026530,"2024-08-08 15:02:59"
"DSCF0239.JPG","2024-08-08","15:02:59","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 15:02:59"
"DSCF0250.JPG","2024-08-08","15:48:03","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 15:48:03"
"DSCF0251.JPG","2024-08-08","15:48:04","3G3","Xerus erythropus",3,"Bande 4",340266,1026530,"2024-08-08 15:48:04"
"DSCF0253.JPG","2024-08-08","16:10:19","3G3","Xerus erythropus",2,"Bande 4",340266,1026530,"2024-08-08 16:10:19"
"DSCF0254.JPG","2024-08-08","16:10:20","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 16:10:20"
"DSCF0259.JPG","2024-08-08","16:28:03","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 16:28:03"
"DSCF0261.JPG","2024-08-08","16:33:18","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 16:33:18"
"DSCF0262.JPG","2024-08-08","16:33:19","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 16:33:19"
"DSCF0263.JPG","2024-08-08","16:33:20","3G3","Xerus erythropus",2,"Bande 4",340266,1026530,"2024-08-08 16:33:20"
"DSCF0265.JPG","2024-08-08","17:16:57","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 17:16:57"
"DSCF0266.JPG","2024-08-08","17:16:57","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 17:16:57"
"DSCF0267.JPG","2024-08-08","17:16:58","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 17:16:58"
"DSCF0269.JPG","2024-08-08","17:23:44","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 17:23:44"
"DSCF0270.JPG","2024-08-08","17:23:45","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 17:23:45"
"DSCF0271.JPG","2024-08-08","17:23:46","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 17:23:46"
"DSCF0277.JPG","2024-08-08","17:42:11","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 17:42:11"
"DSCF0281.JPG","2024-08-08","17:44:29","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 17:44:29"
"DSCF0282.JPG","2024-08-08","17:44:29","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 17:44:29"
"DSCF0287.JPG","2024-08-08","17:56:57","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 17:56:57"
"DSCF0289.JPG","2024-08-08","18:00:28","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:00:28"
"DSCF0290.JPG","2024-08-08","18:00:29","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 18:00:29"
"DSCF0291.JPG","2024-08-08","18:00:29","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:00:29"
"DSCF0293.JPG","2024-08-08","18:08:49","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:08:49"
"DSCF0294.JPG","2024-08-08","18:08:50","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:08:50"
"DSCF0295.JPG","2024-08-08","18:08:50","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:08:50"
"DSCF0297.JPG","2024-08-08","18:34:04","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:34:04"
"DSCF0298.JPG","2024-08-08","18:34:05","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:34:05"
"DSCF0299.JPG","2024-08-08","18:34:06","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:34:06"
"DSCF0301.JPG","2024-08-08","18:45:20","3G3","Xerus erythropus",2,"Bande 4",340266,1026530,"2024-08-08 18:45:20"
"DSCF0302.JPG","2024-08-08","18:45:20","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 18:45:20"
"DSCF0303.JPG","2024-08-08","18:45:21","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 18:45:21"
"DSCF0305.JPG","2024-08-08","18:56:03","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:56:03"
"DSCF0306.JPG","2024-08-08","18:56:04","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 18:56:04"
"DSCF0307.JPG","2024-08-08","18:56:05","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 18:56:05"
"DSCF0309.JPG","2024-08-08","19:00:57","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 19:00:57"
"DSCF0310.JPG","2024-08-08","19:00:58","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 19:00:58"
"DSCF0317.JPG","2024-08-08","19:05:29","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 19:05:29"
"DSCF0318.JPG","2024-08-08","19:05:30","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 19:05:30"
"DSCF0319.JPG","2024-08-08","19:05:31","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 19:05:31"
"DSCF0321.JPG","2024-08-08","19:21:42","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 19:21:42"
"DSCF0322.JPG","2024-08-08","19:21:43","3G3","Xerus erythropus",1,"Bande 4",340266,1026530,"2024-08-08 19:21:43"
"DSCF0323.JPG","2024-08-08","19:21:43","3G3","Xerus erythropus",0,"Bande 4",340266,1026530,"2024-08-08 19:21:43"
"IMAG0000.jpg","2024-07-20","20:02:29","10G1","Canis adustus",1,"Bande 2",346271,1024530,"2024-07-20 20:02:29"
"IMAG0001.jpg","2024-07-20","20:02:30","10G1","Canis adustus",1,"Bande 2",346271,1024530,"2024-07-20 20:02:30"
"IMAG0002.jpg","2024-07-20","20:02:31","10G1","Canis adustus",1,"Bande 2",346271,1024530,"2024-07-20 20:02:31"
"IMAG0000.jpg","2024-07-16","01:06:11","10G2","Tragelaphus scriptus",1,"Sans bande, les caméras qui sont le long du goudron",341750,1028534,"2024-07-16 01:06:11"
"IMAG0001.jpg","2024-07-16","01:06:12","10G2","Tragelaphus scriptus",1,"Sans bande, les caméras qui sont le long du goudron",341750,1028534,"2024-07-16 01:06:12"
"IMAG0002.jpg","2024-07-16","01:06:14","10G2","Tragelaphus scriptus",1,"Sans bande, les caméras qui sont le long du goudron",341750,1028534,"2024-07-16 01:06:14"
"IMAG0006.jpg","2024-08-02","02:39:14","10G2","Tragelaphus scriptus",1,"Sans bande, les caméras qui sont le long du goudron",341750,1028534,"2024-08-02 02:39:14"
"IMAG0007.jpg","2024-08-02","02:39:16","10G2","Tragelaphus scriptus",1,"Sans bande, les caméras qui sont le long du goudron",341750,1028534,"2024-08-02 02:39:16"
"IMAG0008.jpg","2024-08-02","02:39:18","10G2","Tragelaphus scriptus",1,"Sans bande, les caméras qui sont le long du goudron",341750,1028534,"2024-08-02 02:39:18"
"DSCF0061.JPG","2024-07-24","15:21:35","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-07-24 15:21:35"
"DSCF0062.JPG","2024-07-24","15:21:36","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-07-24 15:21:36"
"DSCF0063.JPG","2024-07-24","15:21:37","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-07-24 15:21:37"
"DSCF0089.JPG","2024-08-01","07:55:39","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-08-01 07:55:39"
"DSCF0090.JPG","2024-08-01","07:55:39","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-08-01 07:55:39"
"DSCF0091.JPG","2024-08-01","07:55:40","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-08-01 07:55:40"
"DSCF0093.JPG","2024-08-01","07:56:03","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-08-01 07:56:03"
"DSCF0094.JPG","2024-08-01","07:56:04","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-08-01 07:56:04"
"DSCF0095.JPG","2024-08-01","07:56:05","6G1","Canis adustus",1,"Bande 3",343273,1027521,"2024-08-01 07:56:05"
"DSCF0025.JPG","2024-07-11","11:09:09","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-11 11:09:09"
"DSCF0026.JPG","2024-07-11","11:09:09","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-11 11:09:09"
"DSCF0027.JPG","2024-07-11","11:09:10","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-11 11:09:10"
"DSCF0029.JPG","2024-07-11","11:09:30","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-11 11:09:30"
"DSCF0030.JPG","2024-07-11","11:09:31","6G1","Cephalophus grimmia",2,"Bande 3",343273,1027521,"2024-07-11 11:09:31"
"DSCF0031.JPG","2024-07-11","11:09:32","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-11 11:09:32"
"DSCF0049.JPG","2024-07-19","17:25:49","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-19 17:25:49"
"DSCF0050.JPG","2024-07-19","17:25:49","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-19 17:25:49"
"DSCF0051.JPG","2024-07-19","17:25:50","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-19 17:25:50"
"DSCF0053.JPG","2024-07-19","17:26:08","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-19 17:26:08"
"DSCF0054.JPG","2024-07-19","17:26:08","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-19 17:26:08"
"DSCF0055.JPG","2024-07-19","17:26:09","6G1","Cephalophus grimmia",1,"Bande 3",343273,1027521,"2024-07-19 17:26:09"
"DSCF0065.JPG","2024-07-26","18:23:33","6G1","Cercopithecus aethiops",1,"Bande 3",343273,1027521,"2024-07-26 18:23:33"
"DSCF0066.JPG","2024-07-26","18:23:33","6G1","Cercopithecus aethiops",2,"Bande 3",343273,1027521,"2024-07-26 18:23:33"
"DSCF0067.JPG","2024-07-26","18:23:34","6G1","Cercopithecus aethiops",1,"Bande 3",343273,1027521,"2024-07-26 18:23:34"
"DSCF0069.JPG","2024-07-26","18:23:51","6G1","Cercopithecus aethiops",2,"Bande 3",343273,1027521,"2024-07-26 18:23:51"
"DSCF0070.JPG","2024-07-26","18:23:51","6G1","Cercopithecus aethiops",1,"Bande 3",343273,1027521,"2024-07-26 18:23:51"
"DSCF0071.JPG","2024-07-26","18:23:52","6G1","Cercopithecus aethiops",1,"Bande 3",343273,1027521,"2024-07-26 18:23:52"
"DSCF0073.JPG","2024-07-26","18:24:06","6G1","Cercopithecus aethiops",1,"Bande 3",343273,1027521,"2024-07-26 18:24:06"
"DSCF0074.JPG","2024-07-26","18:24:06","6G1","Cercopithecus aethiops",1,"Bande 3",343273,1027521,"2024-07-26 18:24:06"
"DSCF0075.JPG","2024-07-26","18:24:07","6G1","Cercopithecus aethiops",1,"Bande 3",343273,1027521,"2024-07-26 18:24:07"
"DSCF0005.JPG","2024-07-09","09:53:21","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:53:21"
"DSCF0006.JPG","2024-07-09","09:53:21","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:53:21"
"DSCF0007.JPG","2024-07-09","09:53:22","6G1","Erythrocebus patas",0,"Bande 3",343273,1027521,"2024-07-09 09:53:22"
"DSCF0009.JPG","2024-07-09","09:53:51","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:53:51"
"DSCF0010.JPG","2024-07-09","09:53:51","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:53:51"
"DSCF0011.JPG","2024-07-09","09:53:52","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:53:52"
"DSCF0013.JPG","2024-07-09","09:54:12","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:54:12"
"DSCF0014.JPG","2024-07-09","09:54:12","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:54:12"
"DSCF0015.JPG","2024-07-09","09:54:13","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:54:13"
"DSCF0017.JPG","2024-07-09","09:54:28","6G1","Erythrocebus patas",2,"Bande 3",343273,1027521,"2024-07-09 09:54:28"
"DSCF0018.JPG","2024-07-09","09:54:28","6G1","Erythrocebus patas",2,"Bande 3",343273,1027521,"2024-07-09 09:54:28"
"DSCF0019.JPG","2024-07-09","09:54:29","6G1","Erythrocebus patas",2,"Bande 3",343273,1027521,"2024-07-09 09:54:29"
"DSCF0021.JPG","2024-07-09","09:54:50","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:54:50"
"DSCF0022.JPG","2024-07-09","09:54:51","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:54:51"
"DSCF0023.JPG","2024-07-09","09:54:52","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-09 09:54:52"
"DSCF0081.JPG","2024-07-27","10:01:01","6G1","Erythrocebus patas",1,"Bande 3",343273,1027521,"2024-07-27 10:01:01"
"DSCF0057.JPG","2024-07-23","05:43:14","6G1","Genetta genetta",1,"Bande 3",343273,1027521,"2024-07-23 05:43:14"
"DSCF0058.JPG","2024-07-23","05:43:14","6G1","Genetta genetta",1,"Bande 3",343273,1027521,"2024-07-23 05:43:14"
"DSCF0059.JPG","2024-07-23","05:43:14","6G1","Genetta genetta",1,"Bande 3",343273,1027521,"2024-07-23 05:43:14"
"DSCF0077.JPG","2024-07-26","20:55:14","6G1","Genetta genetta",1,"Bande 3",343273,1027521,"2024-07-26 20:55:14"
"DSCF0078.JPG","2024-07-26","20:55:14","6G1","Genetta genetta",1,"Bande 3",343273,1027521,"2024-07-26 20:55:14"
"DSCF0079.JPG","2024-07-26","20:55:14","6G1","Genetta genetta",1,"Bande 3",343273,1027521,"2024-07-26 20:55:14"
"DSCF0085.JPG","2024-07-30","22:05:46","6G1","Genetta genetta",1,"Bande 3",343273,1027521,"2024-07-30 22:05:46"
"DSCF0086.JPG","2024-07-30","22:05:46","6G1","Genetta genetta",1,"Bande 3",343273,1027521,"2024-07-30 22:05:46"
"DSCF0087.JPG","2024-07-30","22:05:47","6G1","Genetta genetta",0,"Bande 3",343273,1027521,"2024-07-30 22:05:47"
"DSCF0037.JPG","2024-07-17","11:58:38","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:58:38"
"DSCF0038.JPG","2024-07-17","11:58:38","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:58:38"
"DSCF0039.JPG","2024-07-17","11:58:39","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:58:39"
"DSCF0041.JPG","2024-07-17","11:58:56","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:58:56"
"DSCF0042.JPG","2024-07-17","11:58:56","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:58:56"
"DSCF0043.JPG","2024-07-17","11:58:57","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:58:57"
"DSCF0045.JPG","2024-07-17","11:59:43","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:59:43"
"DSCF0046.JPG","2024-07-17","11:59:43","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:59:43"
"DSCF0047.JPG","2024-07-17","11:59:44","6G1","Tragelaphus scriptus",1,"Bande 3",343273,1027521,"2024-07-17 11:59:44"
"DSCF0098.JPG","2024-08-06","12:06:30","6G1","Xerus erythropus",1,"Bande 3",343273,1027521,"2024-08-06 12:06:30"
"DSCF0099.JPG","2024-08-06","12:06:31","6G1","Xerus erythropus",0,"Bande 3",343273,1027521,"2024-08-06 12:06:31"
"DSCF1013.JPG","2024-08-11","10:10:17","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-08-11 10:10:17"
"DSCF1014.JPG","2024-08-11","10:10:18","6G3","Cephalophus grimmia",1,"Bande 4",340266,1027472,"2024-08-11 10:10:18"
"DSCF0860.JPG","2024-07-19","22:06:39","6G3","Civettictis civetta",1,"Bande 4",340266,1027472,"2024-07-19 22:06:39"
"DSCF0861.JPG","2024-07-19","22:06:39","6G3","Civettictis civetta",1,"Bande 4",340266,1027472,"2024-07-19 22:06:39"
"DSCF0862.JPG","2024-07-19","22:06:40","6G3","Civettictis civetta",1,"Bande 4",340266,1027472,"2024-07-19 22:06:40"
"DSCF0864.JPG","2024-07-20","10:22:35","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-20 10:22:35"
"DSCF0865.JPG","2024-07-20","10:22:35","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-20 10:22:35"
"DSCF0866.JPG","2024-07-20","10:22:36","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-20 10:22:36"
"DSCF0868.JPG","2024-07-20","10:29:22","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-20 10:29:22"
"DSCF0869.JPG","2024-07-20","10:29:22","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-20 10:29:22"
"DSCF0870.JPG","2024-07-20","10:29:23","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-20 10:29:23"
"DSCF0872.JPG","2024-07-20","10:41:20","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-20 10:41:20"
"DSCF0880.JPG","2024-07-20","10:43:21","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-20 10:43:21"
"DSCF0881.JPG","2024-07-20","10:43:22","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-20 10:43:22"
"DSCF0882.JPG","2024-07-20","10:43:22","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-20 10:43:22"
"DSCF0884.JPG","2024-07-20","10:44:21","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-20 10:44:21"
"DSCF0885.JPG","2024-07-20","10:44:21","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-20 10:44:21"
"DSCF0886.JPG","2024-07-20","10:44:22","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-20 10:44:22"
"DSCF0904.JPG","2024-07-27","08:53:42","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-27 08:53:42"
"DSCF0905.JPG","2024-07-27","08:53:43","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-27 08:53:43"
"DSCF0906.JPG","2024-07-27","08:53:44","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-27 08:53:44"
"DSCF0908.JPG","2024-07-28","09:16:18","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-28 09:16:18"
"DSCF0909.JPG","2024-07-28","09:16:18","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-28 09:16:18"
"DSCF0910.JPG","2024-07-28","09:16:19","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-28 09:16:19"
"DSCF0912.JPG","2024-07-28","09:17:34","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-28 09:17:34"
"DSCF0913.JPG","2024-07-28","09:17:35","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-28 09:17:35"
"DSCF0820.JPG","2024-07-13","10:46:26","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-13 10:46:26"
"DSCF0821.JPG","2024-07-13","10:46:27","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-13 10:46:27"
"DSCF0822.JPG","2024-07-13","10:46:28","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-13 10:46:28"
"DSCF0824.JPG","2024-07-13","10:47:35","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-13 10:47:35"
"DSCF0825.JPG","2024-07-13","10:47:36","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-13 10:47:36"
"DSCF0836.JPG","2024-07-15","12:17:56","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-15 12:17:56"
"DSCF0837.JPG","2024-07-15","12:17:57","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-15 12:17:57"
"DSCF0838.JPG","2024-07-15","12:17:57","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-15 12:17:57"
"DSCF0914.JPG","2024-07-28","09:17:35","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-28 09:17:35"
"DSCF0920.JPG","2024-07-30","10:32:48","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-30 10:32:48"
"DSCF0921.JPG","2024-07-30","10:32:48","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-30 10:32:48"
"DSCF0922.JPG","2024-07-30","10:32:49","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-07-30 10:32:49"
"DSCF0924.JPG","2024-07-30","10:33:50","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-30 10:33:50"
"DSCF0925.JPG","2024-07-30","10:33:51","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-30 10:33:51"
"DSCF0926.JPG","2024-07-30","10:33:52","6G3","Erythrocebus patas",2,"Bande 4",340266,1027472,"2024-07-30 10:33:52"
"DSCF0956.JPG","2024-08-03","12:48:32","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-08-03 12:48:32"
"DSCF0957.JPG","2024-08-03","12:48:33","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-08-03 12:48:33"
"DSCF0958.JPG","2024-08-03","12:48:34","6G3","Erythrocebus patas",1,"Bande 4",340266,1027472,"2024-08-03 12:48:34"
"DSCF0960.JPG","2024-08-03","19:45:49","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-03 19:45:49"
"DSCF0961.JPG","2024-08-03","19:45:50","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-03 19:45:50"
"DSCF0962.JPG","2024-08-03","19:45:50","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-03 19:45:50"
"DSCF0964.JPG","2024-08-04","03:25:54","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-04 03:25:54"
"DSCF0965.JPG","2024-08-04","03:25:55","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-04 03:25:55"
"DSCF0966.JPG","2024-08-04","03:25:55","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-04 03:25:55"
"DSCF0968.JPG","2024-08-04","03:47:12","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-04 03:47:12"
"DSCF0969.JPG","2024-08-04","03:47:13","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-04 03:47:13"
"DSCF0970.JPG","2024-08-04","03:47:13","6G3","Tragelaphus scriptus",1,"Bande 4",340266,1027472,"2024-08-04 03:47:13"
